student_id,CGPA,backlogs,skills_score,interview_score,resume_score,communication_score,consistency_score,time_management_score,hackathons_participated,projects_count,certifications_count,github_activity,internships_completed,selected
ST_08623,7.76,2,43,10,5,8,10,3,0,3,2,98,0,1
ST_08624,9.32,0,55,5,9,8,3,6,0,1,0,45,0,1
ST_08625,5.59,0,91,6,9,10,10,10,0,3,0,94,3,1
ST_08626,8.22,0,88,1,6,10,7,2,1,0,3,18,1,0
ST_08627,6.75,0,58,9,3,5,9,1,0,2,3,21,0,0
ST_08628,9.38,0,67,10,1,8,10,5,0,2,0,18,0,0
ST_08629,6.78,1,96,2,1,1,1,7,1,3,1,20,3,0
ST_08630,8.59,0,56,8,5,2,4,8,0,1,0,26,1,0
ST_08631,8.53,0,84,9,10,4,3,5,0,2,0,20,2,1
ST_08632,6.5,0,41,1,2,3,6,7,2,1,0,79,0,0
ST_08633,5.66,2,41,2,10,3,4,2,0,1,0,54,1,0
ST_08634,7.34,0,63,3,9,9,5,1,1,0,1,28,1,0
ST_08635,6.8,2,93,9,3,9,5,1,1,0,0,32,0,0
ST_08636,9.14,0,94,3,4,8,3,10,0,3,3,74,1,1
ST_08637,9.1,1,66,6,10,7,7,1,0,2,1,9,1,1
ST_08638,7.56,1,43,9,10,8,6,3,0,1,0,20,0,0
ST_08639,8.23,2,87,7,2,4,9,5,0,3,2,16,2,1
ST_08640,8.22,1,98,10,2,7,5,8,1,0,1,57,2,1
ST_08641,9.22,0,75,6,3,8,3,7,0,2,0,62,2,0
ST_08642,7.41,2,59,2,6,4,5,2,0,3,1,61,2,0
ST_08643,6.74,0,51,6,7,5,10,9,0,3,1,73,0,0
ST_08644,6.69,0,93,10,5,8,9,6,0,1,2,92,0,1
ST_08645,7.91,0,67,1,8,2,5,8,1,2,1,5,2,0
ST_08646,7.52,0,99,7,1,4,7,4,1,1,0,9,0,0
ST_08647,7.48,1,68,6,2,4,1,2,1,3,1,45,0,0
ST_08648,5.91,0,100,8,5,10,7,8,1,2,1,70,1,1
ST_08649,8.73,0,91,2,1,4,4,2,0,2,1,10,0,0
ST_08650,6.46,0,85,1,10,1,5,4,0,0,0,42,1,0
ST_08651,6.39,0,72,9,7,6,8,2,0,2,2,57,0,0
ST_08652,7.36,0,88,9,3,3,8,5,3,2,1,37,0,1
ST_08653,6.53,0,95,10,6,2,5,8,0,2,1,22,3,1
ST_08654,8.13,3,57,7,10,10,2,10,3,2,1,45,1,0
ST_08655,7.17,1,51,1,7,8,6,3,1,3,0,31,1,0
ST_08656,7.52,0,96,2,5,7,6,2,1,2,1,88,1,0
ST_08657,7.92,0,49,9,7,7,1,2,0,1,1,66,2,1
ST_08658,6.42,0,63,5,3,7,5,6,0,3,1,91,1,0
ST_08659,6.2,0,86,2,8,2,4,3,0,0,1,8,1,0
ST_08660,9.46,3,56,5,7,5,1,5,0,2,1,3,3,0
ST_08661,7.45,0,97,1,4,1,8,2,2,3,2,49,0,1
ST_08662,7.35,0,82,10,7,2,8,6,1,0,2,68,2,1
ST_08663,5.66,0,71,5,10,10,2,3,1,3,2,76,0,1
ST_08664,7.74,0,95,7,5,1,10,7,0,2,0,72,1,0
ST_08665,7.99,0,64,8,10,6,9,8,0,2,1,14,0,1
ST_08666,8.01,0,91,3,5,9,3,4,1,1,2,58,1,1
ST_08667,8.68,0,46,4,3,8,3,5,0,1,1,84,1,1
ST_08668,6.3,0,59,2,7,6,4,5,2,4,2,19,3,0
ST_08669,6.64,2,68,1,4,7,7,3,1,1,2,67,3,0
ST_08670,9.15,0,58,10,7,3,2,2,0,2,0,99,3,1
ST_08671,9.76,1,50,8,7,10,10,3,1,0,0,90,0,1
ST_08672,6.11,1,72,7,10,2,2,5,1,1,1,53,3,0
ST_08673,7.74,0,89,8,4,8,9,8,0,2,0,12,0,1
ST_08674,6.46,0,94,5,2,5,4,4,0,1,3,8,2,0
ST_08675,5.77,0,93,5,6,7,7,5,0,4,0,11,0,0
ST_08676,6.96,0,54,1,6,4,9,8,0,2,0,23,1,0
ST_08677,6.15,0,70,9,5,4,7,7,1,2,3,27,3,1
ST_08678,8.69,0,52,3,1,5,5,10,0,0,0,6,2,0
ST_08679,7.9,0,95,1,2,4,1,10,1,4,1,47,1,1
ST_08680,6.15,0,98,4,7,5,9,8,0,0,0,14,1,0
ST_08681,5.54,0,87,4,3,7,8,4,2,2,2,16,0,0
ST_08682,9.14,0,58,8,7,6,5,2,3,1,0,50,1,1
ST_08683,6.29,0,45,10,2,7,9,2,1,1,0,72,1,0
ST_08684,8.23,3,67,10,9,7,8,9,0,2,3,97,0,0
ST_08685,7.02,0,61,5,9,9,4,2,0,2,0,39,0,0
ST_08686,8.13,1,67,10,5,2,2,1,0,0,1,66,0,0
ST_08687,6.92,0,55,5,5,3,9,5,0,1,0,33,1,0
ST_08688,5.89,0,89,1,8,3,9,9,0,2,0,5,0,0
ST_08689,6.5,0,72,4,9,6,7,9,1,1,2,75,0,1
ST_08690,6.35,0,89,8,8,1,8,6,0,0,0,7,0,1
ST_08691,7.43,0,80,8,10,9,4,4,0,1,0,26,1,1
ST_08692,8.46,0,84,4,6,5,10,9,0,1,2,77,1,1
ST_08693,6.69,2,87,3,2,6,4,2,2,0,1,85,1,0
ST_08694,5.55,0,93,4,10,7,1,4,0,1,1,69,1,0
ST_08695,7.84,2,90,6,10,1,9,6,0,2,0,92,0,0
ST_08696,8.23,0,65,3,2,3,10,1,2,0,1,5,0,0
ST_08697,9.83,0,62,3,2,9,9,2,0,2,0,45,2,1
ST_08698,8.15,0,40,9,3,5,5,2,1,4,2,44,0,1
ST_08699,7.62,1,68,3,5,2,7,1,1,4,1,39,0,0
ST_08700,8.08,0,47,1,1,3,3,9,0,3,1,3,1,0
ST_08701,9.68,0,81,3,9,6,8,1,0,1,0,39,0,1
ST_08702,9.23,0,78,8,5,3,9,1,2,0,0,23,2,0
ST_08703,6.95,0,42,9,7,1,8,4,0,3,2,63,0,0
ST_08704,6.57,0,52,4,5,5,5,1,0,0,2,49,1,0
ST_08705,6.68,0,59,6,10,10,6,9,0,1,0,52,0,0
ST_08706,7.77,0,82,10,3,7,3,8,0,2,2,18,0,1
ST_08707,8.85,0,94,8,3,5,3,8,0,0,0,58,0,1
ST_08708,7.76,1,91,7,4,1,7,7,2,3,1,18,2,1
ST_08709,5.81,1,44,8,10,2,9,10,2,2,3,95,3,1
ST_08710,8.76,0,84,3,3,2,9,9,0,2,3,37,0,1
ST_08711,9.13,0,51,4,10,10,2,7,0,3,0,20,2,1
ST_08712,6.8,0,87,1,6,4,7,10,0,1,0,36,1,0
ST_08713,8.49,0,56,4,5,4,8,8,2,2,0,86,3,1
ST_08714,7.42,0,53,5,1,1,1,1,0,1,1,56,2,0
ST_08715,9.5,0,92,2,4,2,10,6,0,2,0,46,0,1
ST_08716,9.3,2,65,1,8,2,4,3,1,0,0,80,1,0
ST_08717,7.86,2,69,5,9,1,9,2,0,2,0,30,1,0
ST_08718,8.61,0,81,8,10,5,9,1,0,4,0,37,0,1
ST_08719,9.48,0,84,8,6,5,5,1,0,0,2,2,0,1
ST_08720,7.73,0,71,9,4,5,7,1,1,0,1,98,2,1
ST_08721,6.91,0,69,8,10,6,6,3,1,0,0,8,2,0
ST_08722,8.89,2,51,7,2,5,4,4,1,1,1,46,1,0
ST_08723,6.49,0,75,1,9,10,7,4,0,1,3,60,3,0
ST_08724,7.25,0,58,10,8,7,3,6,0,3,1,75,2,1
ST_08725,9.4,0,83,1,5,9,1,2,1,1,1,8,0,1
ST_08726,8.76,1,64,8,8,9,2,5,2,1,2,46,0,1
ST_08727,7.32,1,72,5,6,10,7,4,0,2,1,30,0,0
ST_08728,6.47,0,81,6,1,1,10,6,0,1,1,84,0,0
ST_08729,7.1,1,60,4,8,6,4,3,1,1,1,39,0,0
ST_08730,6.78,1,97,4,5,7,7,4,0,2,3,48,1,0
ST_08731,6.29,0,100,10,3,9,8,1,0,2,1,99,2,1
ST_08732,8.84,0,41,9,1,10,7,5,0,0,2,51,2,1
ST_08733,6.63,0,76,8,8,5,5,7,3,0,1,41,1,1
ST_08734,7.54,0,60,4,6,2,1,6,1,1,1,98,2,0
ST_08735,7.24,0,65,7,7,10,6,3,0,1,0,85,1,1
ST_08736,9.92,1,71,8,3,8,7,7,1,1,2,5,2,1
ST_08737,7.26,1,66,7,10,1,4,6,0,2,1,14,0,0
ST_08738,5.86,0,56,5,8,7,3,1,0,3,0,27,0,0
ST_08739,5.9,1,43,10,3,4,6,8,0,0,0,49,2,0
ST_08740,8.16,1,78,1,5,10,10,1,0,2,1,63,0,0
ST_08741,8.2,0,54,6,6,6,3,10,2,1,0,74,1,1
ST_08742,7.38,0,72,8,8,8,10,10,0,2,1,9,0,1
ST_08743,7.44,0,99,6,5,3,8,3,0,2,0,38,1,1
ST_08744,5.74,0,100,8,1,2,5,6,2,3,1,94,3,1
ST_08745,7.82,0,53,6,1,8,6,3,0,0,0,19,0,0
ST_08746,7.77,0,65,2,6,6,3,9,0,0,0,3,2,0
ST_08747,6.17,1,86,6,10,6,1,2,0,2,1,45,0,0
ST_08748,5.97,0,41,9,6,8,1,9,3,1,1,75,0,0
ST_08749,6.06,0,59,2,10,5,5,1,0,0,0,26,0,0
ST_08750,5.95,3,65,3,10,5,5,7,0,0,0,48,1,0
ST_08751,8.24,1,41,9,7,7,1,8,0,2,0,5,0,0
ST_08752,6.38,1,87,7,7,6,6,2,3,1,2,52,1,1
ST_08753,6.63,0,41,1,9,3,9,6,1,4,1,35,0,0
ST_08754,6.28,0,87,4,6,4,4,7,0,1,1,100,0,0
ST_08755,9.81,0,56,4,10,2,8,2,1,1,3,21,1,1
ST_08756,9.35,0,57,10,3,8,7,1,1,2,1,88,0,1
ST_08757,6.54,0,90,5,3,6,6,10,1,1,3,60,0,0
ST_08758,6.97,0,87,7,4,7,2,3,1,1,1,31,0,0
ST_08759,6.44,3,43,5,6,5,9,9,0,1,0,51,1,0
ST_08760,7.71,0,56,10,4,7,10,6,1,1,1,76,1,1
ST_08761,5.59,0,72,6,2,4,6,5,1,2,0,51,0,0
ST_08762,8.52,0,62,9,7,10,10,6,0,1,0,76,0,0
ST_08763,7.85,0,92,2,2,4,1,9,0,3,1,52,0,0
ST_08764,9.54,0,52,6,5,2,10,7,0,2,0,29,0,1
ST_08765,6.24,1,46,6,5,8,5,1,1,1,0,28,2,0
ST_08766,9.12,0,97,1,8,7,6,2,1,0,0,96,1,1
ST_08767,9.06,0,80,6,10,4,8,6,0,1,2,59,1,1
ST_08768,6.07,0,85,7,5,3,10,2,1,1,0,30,0,0
ST_08769,7.29,1,40,7,10,1,4,8,1,2,0,30,1,0
ST_08770,6.27,3,79,3,6,5,9,6,2,0,2,29,2,0
ST_08771,6.65,0,81,8,4,6,3,9,0,3,0,77,1,1
ST_08772,6.68,0,70,7,4,3,8,2,0,0,3,22,1,0
ST_08773,8.0,0,75,4,3,10,2,1,1,1,0,99,1,1
ST_08774,7.35,1,64,4,2,9,6,4,0,0,2,96,1,0
ST_08775,9.76,0,84,10,4,10,1,10,0,1,0,27,0,1
ST_08776,6.07,1,89,7,9,10,4,8,0,3,0,39,1,0
ST_08777,9.88,3,80,2,9,9,10,6,1,2,2,31,0,0
ST_08778,6.54,0,79,5,4,6,9,3,0,1,2,89,1,0
ST_08779,8.98,0,69,6,9,5,7,7,0,3,1,67,2,1
ST_08780,7.03,0,77,4,5,2,10,10,0,3,2,22,2,1
ST_08781,6.14,0,60,1,9,6,10,1,0,2,0,13,0,0
ST_08782,9.36,1,58,1,9,5,4,8,2,3,2,96,0,1
ST_08783,6.89,0,55,3,9,3,7,8,0,2,1,68,0,1
ST_08784,8.46,0,72,9,9,10,3,3,0,2,1,73,1,1
ST_08785,8.05,0,86,2,7,3,4,1,0,1,1,72,2,1
ST_08786,7.62,0,45,5,9,1,1,3,0,1,0,7,1,0
ST_08787,7.73,0,81,7,1,9,1,7,2,2,1,76,0,1
ST_08788,8.8,0,76,2,4,4,4,2,3,3,0,56,2,1
ST_08789,5.89,0,47,1,6,9,9,7,0,2,1,76,3,0
ST_08790,8.51,0,40,7,6,4,1,5,0,3,0,47,0,0
ST_08791,9.53,0,52,5,1,5,2,1,0,1,1,1,1,0
ST_08792,5.76,2,65,7,1,5,5,8,0,2,0,85,1,0
ST_08793,6.13,1,55,1,1,4,7,3,1,2,0,33,1,0
ST_08794,8.72,0,88,6,8,4,2,1,0,2,0,53,3,1
ST_08795,7.47,1,78,6,1,7,7,3,1,2,0,51,0,0
ST_08796,7.32,0,86,7,9,7,5,6,1,1,0,100,1,1
ST_08797,6.12,0,95,8,10,6,6,2,0,0,0,100,1,0
ST_08798,7.78,0,85,9,2,3,3,2,1,4,0,11,2,1
ST_08799,6.07,0,97,10,9,6,10,6,1,0,0,54,2,1
ST_08800,7.64,0,67,5,9,9,6,4,0,1,3,68,3,1
ST_08801,8.94,0,88,4,2,3,2,4,2,1,0,45,1,1
ST_08802,6.66,0,96,5,4,7,10,2,1,1,1,32,2,1
ST_08803,7.66,0,62,10,9,5,10,4,0,2,1,85,0,1
ST_08804,9.96,1,46,5,9,7,5,2,2,2,1,27,0,0
ST_08805,8.59,0,63,9,8,2,5,6,1,3,0,10,0,1
ST_08806,9.29,0,85,7,5,3,6,10,0,1,0,54,2,1
ST_08807,7.37,1,47,2,1,2,3,2,0,2,2,36,3,0
ST_08808,8.96,0,84,2,2,10,2,4,2,3,1,22,0,1
ST_08809,5.68,2,40,1,4,7,3,8,0,4,1,99,0,0
ST_08810,6.05,1,43,2,9,9,4,8,0,4,1,74,2,0
ST_08811,6.41,0,100,2,4,3,8,6,0,2,1,38,1,0
ST_08812,7.31,0,100,5,5,7,7,3,0,0,2,86,3,1
ST_08813,9.31,3,82,9,1,10,1,2,1,0,1,76,0,0
ST_08814,7.06,0,80,7,5,7,7,9,0,3,0,86,0,0
ST_08815,8.45,0,58,5,2,3,3,9,0,3,2,56,0,0
ST_08816,8.69,1,61,10,9,5,4,10,2,2,1,77,0,1
ST_08817,8.14,0,75,4,10,6,10,1,1,1,1,96,0,1
ST_08818,7.11,0,40,6,10,5,7,9,2,2,2,16,0,1
ST_08819,8.1,1,58,4,9,8,2,5,0,1,1,14,0,0
ST_08820,7.04,0,90,10,5,9,9,9,1,1,2,70,0,1
ST_08821,5.88,0,68,7,8,6,5,2,1,1,1,37,3,1
ST_08822,9.97,0,58,3,10,2,4,7,0,3,1,93,0,1
ST_08823,6.07,1,82,8,6,2,9,1,1,1,2,27,0,0
ST_08824,5.83,0,45,8,10,4,9,1,0,2,0,85,2,0
ST_08825,9.45,0,64,3,8,10,2,8,0,1,1,66,1,1
ST_08826,6.86,0,78,7,9,3,9,8,1,2,0,64,1,0
ST_08827,8.43,0,62,1,4,7,1,7,0,2,0,2,1,0
ST_08828,6.98,0,40,5,10,4,1,8,1,3,1,99,2,1
ST_08829,7.26,0,100,9,4,3,6,7,0,0,0,95,2,1
ST_08830,6.68,2,54,2,7,2,1,8,1,1,0,77,1,0
ST_08831,7.04,0,64,3,5,4,6,2,0,2,3,98,2,0
ST_08832,7.35,0,43,4,4,5,6,5,0,1,0,21,1,0
ST_08833,8.74,0,84,2,2,4,9,6,0,0,1,21,0,0
ST_08834,7.8,3,95,10,2,10,7,8,0,2,1,91,2,0
ST_08835,9.75,0,83,6,4,9,2,1,1,2,0,4,1,1
ST_08836,5.69,0,40,5,10,1,1,4,1,0,1,84,2,0
ST_08837,7.76,0,79,5,8,9,3,7,0,1,1,68,0,1
ST_08838,8.13,0,96,8,8,8,2,8,0,3,0,48,0,1
ST_08839,9.64,0,60,6,7,9,8,5,0,2,0,4,2,1
ST_08840,5.72,0,94,1,4,3,10,6,1,0,0,86,0,0
ST_08841,8.08,0,82,1,7,9,10,8,0,1,2,66,2,1
ST_08842,9.34,0,49,10,9,9,4,8,0,2,0,2,3,1
ST_08843,6.59,0,41,10,8,2,3,8,0,0,0,8,2,0
ST_08844,9.44,0,56,5,5,3,2,3,0,3,0,8,1,0
ST_08845,5.59,0,99,3,3,8,1,3,0,2,2,25,1,0
ST_08846,8.8,0,52,8,2,7,7,8,0,1,1,10,2,1
ST_08847,9.7,0,66,2,4,2,2,7,0,3,2,57,1,1
ST_08848,8.46,0,93,5,9,10,1,2,0,1,2,40,1,1
ST_08849,7.48,0,80,6,10,9,6,10,0,1,2,31,3,1
ST_08850,5.7,0,87,3,4,2,4,2,0,2,1,18,1,0
ST_08851,9.64,0,67,8,9,1,3,8,0,2,1,92,3,1
ST_08852,7.62,0,88,8,10,9,2,3,0,1,2,85,0,0
ST_08853,5.63,0,49,6,5,4,6,1,1,1,0,54,0,0
ST_08854,8.6,0,88,9,3,6,4,2,2,1,0,70,0,1
ST_08855,7.67,0,91,3,6,5,10,8,1,1,0,92,0,1
ST_08856,6.06,0,49,3,9,4,6,7,0,2,1,13,1,0
ST_08857,6.46,0,93,8,8,4,4,6,1,2,0,16,0,0
ST_08858,5.79,0,85,10,3,3,10,3,0,1,2,11,3,1
ST_08859,8.08,1,86,4,4,4,9,7,0,1,2,56,0,0
ST_08860,8.3,0,48,10,4,4,6,8,0,1,0,90,0,1
ST_08861,7.78,0,73,1,1,7,6,10,0,1,0,8,0,0
ST_08862,9.18,0,85,8,5,9,9,7,0,0,0,12,1,1
ST_08863,9.37,0,92,8,3,10,4,9,0,1,0,66,0,1
ST_08864,8.27,0,78,5,7,4,8,9,0,1,1,79,0,1
ST_08865,5.56,0,99,2,7,6,4,6,2,2,1,32,1,0
ST_08866,8.63,0,43,7,5,6,7,2,2,2,2,68,0,1
ST_08867,7.38,1,84,4,5,5,9,10,3,1,0,86,0,0
ST_08868,8.05,0,93,8,1,5,3,1,0,3,1,38,1,0
ST_08869,8.42,0,93,10,4,9,5,8,2,3,1,34,0,1
ST_08870,7.08,0,43,6,1,2,1,10,1,4,1,14,0,0
ST_08871,9.63,0,43,7,1,6,4,1,2,3,0,36,0,1
ST_08872,6.1,2,80,10,8,9,3,9,0,2,1,15,0,0
ST_08873,8.52,0,50,2,9,3,3,8,1,2,0,47,1,1
ST_08874,5.52,0,40,5,2,4,6,8,0,0,0,4,0,0
ST_08875,9.66,0,84,4,9,6,6,10,0,2,0,15,2,1
ST_08876,6.01,0,60,3,1,7,2,10,0,2,1,48,2,0
ST_08877,5.93,3,98,7,9,3,6,5,2,2,0,3,0,0
ST_08878,7.0,0,64,1,1,8,2,7,0,2,2,8,3,0
ST_08879,7.18,0,48,6,10,9,10,6,0,1,3,12,0,1
ST_08880,6.46,0,64,3,10,2,2,9,2,2,1,86,0,1
ST_08881,8.13,0,57,7,8,7,9,5,0,1,0,67,0,1
ST_08882,7.49,0,46,9,1,7,8,9,2,2,1,87,0,1
ST_08883,5.65,2,85,3,8,3,7,2,1,3,0,46,1,0
ST_08884,6.94,0,65,1,1,2,1,1,0,3,1,49,0,0
ST_08885,9.15,0,95,3,8,9,3,2,0,2,1,92,2,1
ST_08886,8.6,0,88,9,2,7,9,3,0,0,0,94,1,1
ST_08887,8.76,0,57,10,5,4,7,2,3,3,0,74,0,1
ST_08888,8.64,0,40,4,7,10,6,1,2,1,1,1,1,0
ST_08889,6.9,0,100,3,8,5,7,7,0,3,1,94,2,1
ST_08890,5.95,0,48,7,6,7,9,5,0,0,0,51,0,0
ST_08891,6.73,3,49,7,8,9,9,2,0,1,0,76,0,0
ST_08892,9.24,0,87,4,3,5,10,4,1,2,0,94,0,1
ST_08893,9.91,1,50,9,7,7,9,3,0,2,1,23,0,1
ST_08894,7.72,0,71,9,7,1,10,6,0,1,1,10,1,0
ST_08895,5.54,0,60,2,2,5,6,3,1,2,2,46,0,0
ST_08896,6.13,0,75,7,10,8,1,10,0,2,1,75,1,1
ST_08897,6.95,0,95,8,3,2,4,9,0,1,2,77,1,1
ST_08898,8.1,0,71,8,8,8,8,7,1,2,0,63,1,1
ST_08899,5.84,0,58,10,9,5,5,3,0,1,0,59,0,0
ST_08900,9.75,0,47,1,2,8,1,10,0,2,1,87,0,1
ST_08901,7.14,0,74,2,9,2,6,4,1,0,0,41,0,0
ST_08902,9.61,1,61,8,3,8,1,2,0,2,2,34,0,1
ST_08903,9.01,0,43,7,1,5,1,1,1,1,2,70,2,0
ST_08904,8.9,0,68,7,1,4,1,2,2,1,0,81,0,0
ST_08905,8.23,0,70,1,7,9,7,2,1,2,2,90,0,1
ST_08906,8.32,0,47,2,8,3,10,6,1,2,0,61,0,0
ST_08907,8.37,1,94,2,1,3,7,4,1,4,0,89,2,1
ST_08908,8.33,1,51,3,7,8,8,4,0,3,0,14,1,0
ST_08909,7.99,0,44,3,7,2,6,4,0,2,1,34,1,0
ST_08910,9.94,0,100,3,7,3,10,5,0,1,2,82,0,1
ST_08911,8.8,0,69,4,6,8,6,9,1,1,0,55,0,1
ST_08912,9.0,0,100,4,4,9,6,7,0,0,2,58,1,1
ST_08913,9.43,0,74,9,4,1,1,5,0,1,0,69,3,1
ST_08914,6.47,0,76,3,10,8,2,1,1,3,3,37,1,1
ST_08915,5.88,0,43,3,6,10,3,7,0,1,2,91,1,0
ST_08916,7.67,1,95,9,8,7,8,9,1,1,1,3,0,0
ST_08917,7.81,0,82,4,8,2,8,7,0,1,1,51,0,0
ST_08918,9.23,0,60,6,3,1,1,3,0,1,0,35,2,0
ST_08919,7.5,0,97,10,10,7,5,5,0,0,0,40,0,1
ST_08920,8.07,0,97,5,6,8,4,8,0,2,1,78,3,1
ST_08921,7.87,2,55,10,4,1,1,7,0,1,1,68,0,0
ST_08922,5.67,0,92,3,9,4,6,5,0,2,1,8,0,0
ST_08923,8.27,0,57,8,7,3,7,10,0,2,0,87,1,1
ST_08924,9.23,1,96,5,8,5,1,9,1,2,1,52,0,1
ST_08925,6.21,0,70,8,1,9,1,10,0,2,1,9,0,0
ST_08926,8.17,0,77,6,4,1,6,4,1,2,0,97,0,1
ST_08927,8.17,0,98,9,6,3,3,7,1,1,2,37,1,0
ST_08928,6.24,0,71,2,6,2,5,6,0,1,1,73,0,0
ST_08929,6.06,0,87,7,2,1,6,3,0,3,0,29,0,1
ST_08930,9.91,0,72,10,7,6,3,2,0,0,0,46,1,1
ST_08931,7.27,0,58,4,3,6,10,5,2,0,0,48,0,0
ST_08932,6.52,0,59,10,6,9,3,7,2,1,0,47,2,1
ST_08933,6.27,0,87,7,3,8,5,9,0,2,1,80,0,0
ST_08934,8.5,0,49,9,6,2,7,1,0,0,3,65,1,1
ST_08935,8.24,0,65,10,10,9,1,2,3,2,2,45,0,1
ST_08936,8.4,1,85,1,10,6,1,1,1,2,0,60,1,0
ST_08937,5.9,0,57,5,8,9,9,4,0,1,2,88,1,0
ST_08938,9.52,0,84,6,5,7,10,9,0,1,3,31,2,1
ST_08939,7.25,3,98,4,1,8,8,8,0,2,0,30,0,0
ST_08940,6.91,0,84,10,3,10,8,4,1,0,2,3,0,1
ST_08941,7.58,1,97,6,1,7,6,10,1,0,3,5,1,0
ST_08942,7.26,0,54,1,8,8,10,6,0,1,2,48,0,1
ST_08943,9.39,0,75,8,7,9,7,6,0,2,0,93,0,1
ST_08944,9.68,0,57,6,10,6,6,3,2,2,1,96,2,1
ST_08945,6.87,2,70,10,4,10,3,1,1,1,0,33,0,0
ST_08946,9.39,1,54,4,4,7,7,8,0,2,3,72,3,1
ST_08947,9.02,0,77,5,1,2,7,6,0,2,0,3,0,0
ST_08948,9.69,0,68,8,4,7,6,5,0,1,2,87,1,1
ST_08949,6.61,0,81,2,1,1,3,7,0,0,0,78,1,0
ST_08950,8.1,0,54,4,5,10,2,6,0,3,0,32,1,1
ST_08951,6.74,0,96,7,5,4,1,8,0,2,3,83,3,0
ST_08952,9.21,2,40,2,2,10,9,5,3,2,2,78,0,0
ST_08953,5.52,0,76,6,10,3,7,9,1,1,0,19,2,0
ST_08954,8.04,0,80,9,2,4,5,10,0,2,3,78,1,1
ST_08955,7.03,0,98,2,9,5,5,9,2,2,2,52,0,1
ST_08956,6.95,0,62,4,2,10,4,5,1,0,2,51,2,0
ST_08957,8.4,0,85,10,5,4,9,7,0,3,1,14,0,1
ST_08958,9.33,0,50,10,9,4,4,2,2,1,3,69,2,1
ST_08959,8.24,0,77,5,8,8,7,5,0,0,2,31,0,1
ST_08960,9.34,1,55,10,2,2,8,6,1,0,3,56,2,1
ST_08961,6.69,0,94,8,2,1,10,4,0,2,0,79,1,1
ST_08962,7.84,0,69,5,5,8,5,3,0,2,1,0,0,0
ST_08963,7.53,0,68,5,4,7,10,9,0,2,2,15,1,0
ST_08964,5.55,0,80,10,3,2,9,6,0,3,1,55,0,0
ST_08965,8.01,0,42,9,4,3,5,9,0,1,2,35,0,0
ST_08966,8.48,0,79,10,2,1,9,9,2,2,3,72,0,1
ST_08967,8.16,1,56,6,2,6,10,3,1,2,2,52,0,0
ST_08968,8.81,0,65,5,4,4,9,10,0,4,0,80,0,1
ST_08969,8.07,0,93,3,3,8,10,4,0,1,0,37,1,1
ST_08970,5.8,0,48,1,7,3,3,6,2,4,0,94,0,0
ST_08971,6.02,1,56,6,9,1,1,10,0,0,1,43,1,0
ST_08972,8.18,0,76,10,1,10,1,3,0,2,0,55,0,1
ST_08973,6.74,2,95,9,7,1,6,1,1,2,0,9,1,0
ST_08974,5.86,0,70,4,3,6,9,10,2,3,0,71,1,0
ST_08975,7.43,0,97,8,4,7,7,3,1,0,2,26,0,1
ST_08976,7.99,0,70,2,2,8,2,3,0,0,0,93,2,1
ST_08977,6.98,0,50,2,5,1,6,1,0,0,0,81,1,0
ST_08978,8.74,0,77,4,8,5,9,5,1,2,1,20,1,1
ST_08979,8.4,0,61,2,2,5,3,9,2,2,0,7,0,0
ST_08980,7.0,0,85,6,8,6,6,4,3,3,0,61,0,1
ST_08981,8.9,1,42,8,9,9,7,2,0,1,0,16,2,1
ST_08982,8.42,0,95,3,5,3,2,5,1,0,1,58,2,1
ST_08983,8.37,0,88,3,9,1,9,3,0,1,0,41,0,1
ST_08984,7.99,0,67,4,8,3,10,4,0,0,3,15,0,0
ST_08985,5.55,0,71,5,2,8,10,7,0,2,0,92,1,1
ST_08986,8.63,1,43,3,5,10,5,4,3,3,3,25,1,0
ST_08987,7.19,1,79,6,9,3,6,4,0,4,2,13,2,1
ST_08988,9.74,0,77,5,9,7,2,1,0,1,2,32,0,1
ST_08989,9.18,1,50,8,8,9,7,1,2,0,0,21,0,1
ST_08990,8.14,0,96,10,2,8,4,6,0,1,1,3,0,1
ST_08991,6.63,0,40,4,6,5,5,3,0,2,2,88,0,0
ST_08992,6.42,0,86,6,1,8,7,3,1,4,1,95,0,1
ST_08993,7.03,0,55,9,7,1,6,6,1,0,1,30,2,0
ST_08994,7.64,1,73,6,6,2,5,4,0,0,0,93,1,0
ST_08995,6.83,0,84,10,8,3,3,2,2,2,1,60,2,1
ST_08996,7.82,0,71,5,7,4,6,1,0,2,0,83,0,0
ST_08997,6.24,2,83,8,2,1,6,3,2,1,3,97,0,0
ST_08998,9.9,0,85,4,2,8,6,5,1,3,1,67,0,1
ST_08999,5.99,0,72,6,2,4,1,6,0,0,0,99,0,0
ST_09000,9.69,0,50,7,6,7,2,4,1,3,1,8,2,1
ST_09001,9.61,1,75,10,10,10,9,5,0,1,1,38,0,1
ST_09002,7.86,3,52,6,8,2,9,2,0,0,0,31,0,0
ST_09003,8.76,0,96,8,1,6,9,6,2,1,1,26,0,1
ST_09004,7.46,1,59,2,2,9,5,9,0,0,0,4,0,0
ST_09005,8.34,1,64,5,5,7,5,8,0,2,1,95,1,1
ST_09006,7.03,0,45,3,9,7,4,4,0,2,1,27,0,0
ST_09007,6.86,0,76,4,8,3,8,5,0,1,0,43,1,0
ST_09008,8.1,0,65,10,1,7,8,10,2,2,0,83,1,1
